sol_index,Labels,Wheat,Barley,Forestation Alfalfa,Sustains Alfalfa,vegetables,Medical and Aromatic plants,fully grown Beans,lentils,Fenugreek,chickpeas,Lupine,sugar Beet,Fully grown Onions,Garlic,Lfax,Others,Total
22,prod,0.10358505265256997,0.00039020018927516184,0.026488044800504346,0.517902167801981,0.15786479661659358,0.004141760254281528,0.0009047064888159121,1.8154774154578346e-05,4.448594106032086e-05,4.571892412989419e-05,1.1000224036647723e-06,0.102888800420159,0.023364819129100437,0.003945064081091281,0.00044441345557469716,0.000856152188606413,0.94
22,water,0.3447278650398934,0.00023614550457424406,0.016692012187748007,0.40835607459689033,0.024238309817192747,0.008328864711029834,0.005597583863226515,8.990312049224212e-05,0.00038964796348534784,0.0006947555010707317,1.1768848244559945e-05,0.06754676239430973,0.011427023743743254,0.0048256684754012695,0.0007604206770218931,0.0008618680856336316,0.89
22,area,0.4338716659914106,0.002692799959585124,0.02634210253152151,0.25243474459008536,0.11790285874261819,0.010706021206267484,0.009003564815721907,0.0002139754799338589,0.0005863558342020968,0.0005843964446515862,1.827108379837175e-05,0.061750301850164016,0.018015109445138504,0.005018067092310794,0.0010987793009873748,0.0002061413156337881,0.94
23,prod,0.10811427861383094,0.00039020018927516184,0.026488044800504346,0.5179021678019811,0.1578647966165936,0.004141760254281528,0.0009047064888159119,1.8399051179486977e-05,4.448594106032086e-05,4.571892412989419e-05,1.1000224036647723e-06,0.10288880042015898,0.023364819129100444,0.003945064081091279,0.0005793974359643483,0.000856152188606413,0.95
23,water,0.39184839089742773,0.00046805918302960563,0.01529984754609153,0.38753813861922404,0.022775801846098554,0.00833536383744737,0.005253342549264136,9.2300792620008e-05,0.00038964796348534784,0.0006947555010707317,1.1768848244559945e-05,0.06267433974224344,0.011434035602032032,0.004823657682144075,0.000995734385539846,0.0008618680856336316,0.91
23,area,0.45358029188092935,0.003080524881361011,0.024158806356312935,0.2348578555700332,0.11812427797207647,0.010718094710660982,0.00881694480170188,0.0002176938532028517,0.0005863558342020968,0.0005843964446515862,1.827108379837175e-05,0.0609477313957639,0.018030217406560564,0.0050815840274433385,0.0014359681496983138,0.0002061413156337881,0.94
25,prod,0.10740363341298358,0.00039020018927516184,0.02648804480050435,0.5179021678019811,0.1578647966165936,0.004141760254281529,0.0009047064888159124,1.9049437020421855e-05,3.8512345925304284e-05,4.571892412989429e-05,1.1000224036648488e-06,0.102888800420159,0.02336481912910044,0.003945064081091281,0.0007616246740384743,0.000856152188606413,0.95
25,water,0.37780791025011146,0.000326918400198777,0.020586924902545153,0.3779375220635195,0.03371937572308541,0.008909866272396956,0.0062290721067612955,0.00010318695887632011,0.0006123103973517988,0.0006947555010707333,1.2164200577420288e-05,0.07282225555262806,0.01464967211552651,0.00871690353817411,0.0013602002999544584,0.0008618680856336316,0.93
25,area,0.4665092816443594,0.0031775406202883684,0.03014200124403511,0.2111257514660025,0.11747310156100034,0.011738204718804173,0.009971990879475114,0.00022986307481046454,0.0008099652812419839,0.0005843964446515875,1.8778134698690182e-05,0.06136013353963077,0.01794323635201629,0.007410329420174613,0.001958246450174384,0.0002061413156337881,0.94
27,prod,0.10109001250860075,0.00039020018927516184,0.02648804480050435,0.5161127348605229,0.15786479661659358,0.0041417602542815285,0.0009047064888159124,1.9049437020421855e-05,3.851234592530459e-05,4.571892412989419e-05,1.1000224036649254e-06,0.102888800420159,0.023364819129100437,0.003945064081091281,0.0007441805718086333,0.000856152188606413,0.94
27,water,0.5972073909483617,0.00023614550457424406,0.018978511274375078,0.19700938951627883,0.020652653549227053,0.008979133544266915,0.00518573730034517,0.00010318695887632011,0.0005360073971099246,0.0006947555010707317,1.1768848244561703e-05,0.0665509205708195,0.010862830551516676,0.004416856897489881,0.0013305187410052402,0.0008618680856336316,0.93
27,area,0.48012404759760713,0.002692799959585124,0.0286631730631669,0.1998687951911668,0.12056945498370399,0.01186313556539555,0.008754915574896412,0.00022986307481046454,0.0007470909696026545,0.0005843964446515862,1.827108379837421e-05,0.06077229854712369,0.018621100722396873,0.004814202306059616,0.0019154692844316136,0.0002061413156337881,0.94
29,prod,0.10737956651017566,0.0004023813682947237,0.02648804480050435,0.5179021678019811,0.15786479661659372,0.004141760254281529,0.0009047064888159121,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.102888800420159,0.02336481912910044,0.003945064081091281,0.0007441805718086333,0.000856152188606413,0.95
29,water,0.3914362463992685,0.0005512049862779412,0.018730599681990395,0.3944722120001154,0.06770272377724089,0.00906793999108234,0.006245291602852959,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.06635882266005358,0.019501310499401566,0.008568133280338733,0.0013305187410052402,0.0008618680856336316,0.99
29,area,0.47229757980136755,0.003747880478887736,0.028513721208982767,0.22571036336806535,0.0971517592616513,0.012051954094093783,0.008667694732370466,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.060746430398796056,0.02097919854518493,0.007408888983609593,0.0019154692844316136,0.0002061413156337881,0.94
31,prod,0.10700186884791983,0.0003801937292218046,0.02648804480050435,0.5179021678019811,0.1578647966165936,0.004141760254281528,0.0009047064888159124,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.102888800420159,0.023364819129100444,0.00394506408109128,0.0007441805718086333,0.000856152188606413,0.95
31,water,0.49296506179620386,0.00035487301777993135,0.018730599681990395,0.22946771422355083,0.057679026429210675,0.006978123090218577,0.00619340111905896,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.061705403070982656,0.01935149692686472,0.008439698311068482,0.0013305187410052402,0.0008618680856336316,0.91
31,area,0.47057897423089906,0.0028064559739654662,0.028513721208982767,0.22010740272999757,0.10879644787297431,0.009756649790277192,0.008626855483961174,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.059856389895351636,0.02092812314272477,0.007329803088891419,0.0019154692844316136,0.0002061413156337881,0.94
33,prod,0.10816986174413443,0.0003801937292218046,0.02648804480050435,0.5179021678019811,0.15379360961839697,0.004050992164407153,0.000836743768313212,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.0973659119369558,0.016549377344064656,0.0032949056944607557,0.0007441805718086333,0.000856152188606413,0.93
33,water,0.41986979244596273,0.000740895035583912,0.017559693726990278,0.22327330845498397,0.05041772753948587,0.006717194276215438,0.005185994691050733,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05392115583310344,0.010701871368639404,0.005012355946458857,0.0013305187410052402,0.0008618680856336316,0.8
33,area,0.4806815204881462,0.0041565635045434,0.02698080977815353,0.21527025871252256,0.11732603060735225,0.009365399145825478,0.007665426494028675,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.055848107313637485,0.014925043250836816,0.004609937768717221,0.0019154692844316136,0.0002061413156337881,0.94
34,prod,0.10723730401774248,0.0004675541170604007,0.02648804480050435,0.5179021678019811,0.1549359543463965,0.004058424748215699,0.000837996296325393,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10019818058146683,0.017038358774402452,0.0035185025907011843,0.0007441805718086333,0.000856152188606413,0.93
34,water,0.4204443358733584,0.0009330391483046653,0.017559693726990278,0.21857851894232916,0.05620863460044064,0.006784878595600978,0.005205604166760563,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05589981518859848,0.011144824122375148,0.005523625583312716,0.0013305187410052402,0.0008618680856336316,0.8
34,area,0.478103995183121,0.003947888844919587,0.02698080977815353,0.214862508384833,0.11847791790714661,0.009419991626092963,0.007680638021038191,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05692187210354255,0.015403699300736253,0.005029775914179863,0.0019154692844316136,0.0002061413156337881,0.94
35,prod,0.10684222142967256,0.0003801937292218043,0.02648804480050435,0.5179021678019811,0.15704793250678864,0.004058424748215699,0.0009047064888159119,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10019818058146683,0.018788596767706736,0.0037007660625396426,0.0007441805718086333,0.000856152188606413,0.94
35,water,0.4186598296783823,0.0009082110218010909,0.017559693726990278,0.219275468032767,0.05699086271940231,0.006784878595600978,0.005602911416625409,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05589981518859848,0.012528234648279986,0.00582290729928733,0.0013305187410052402,0.0008618680856336316,0.8
35,area,0.47581888579235815,0.0034334011980644004,0.02698080977815353,0.21556205447050755,0.11856058234369474,0.009419991626092963,0.008351222875247267,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05692187210354255,0.01697647664649725,0.005275526583866933,0.0019154692844316136,0.0002061413156337881,0.94
38,prod,0.10833260043074072,0.0003801937292218043,0.02648804480050435,0.5179021678019811,0.14162406755841242,0.004058424748215699,0.000886528315786381,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10019818058146683,0.023126932567107513,0.0038661135241916137,0.0007441805718086333,0.000856152188606413,0.93
38,water,0.41968742373148893,0.0006230829193428454,0.017559693726990278,0.22151010066848228,0.04927521556034169,0.006784878595600978,0.006154212554223561,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05589981518859848,0.016902151785320542,0.006161328896215031,0.0013305187410052402,0.0008618680856336316,0.8
38,area,0.4814917114575696,0.0029616748438026307,0.02698080977815353,0.2176955508263697,0.10798155219424693,0.009419991626092963,0.008115856710477121,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05692187210354255,0.02082000180639759,0.005542742408334098,0.0019154692844316136,0.0002061413156337881,0.94
39,prod,0.10833260043074074,0.0003801937292218043,0.02648804480050435,0.5179021678019811,0.14162406755841242,0.004058424748215699,0.000886528315786381,1.9049437020421855e-05,3.775477293859621e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10019818058146683,0.0226657056162936,0.0038661135241916137,0.0007441805718086333,0.000856152188606413,0.93
39,water,0.41968742373148904,0.0008295359075620576,0.017969674096165542,0.22151010066848228,0.05130898703103734,0.006784878595600978,0.006154212554223561,0.00010318695887632011,0.00039195230279687264,0.0006667221741342001,9.01403318919578e-06,0.05589981518859848,0.01661199339255553,0.006161328896215031,0.0013305187410052402,0.0008618680856336316,0.81
39,area,0.4814917114575696,0.003199988766951715,0.027417211586359867,0.2176955508263697,0.10775758950174645,0.009419991626092963,0.008115856710477121,0.00022986307481046454,0.00045634581028548106,0.0005629955163188656,1.4366442175654034e-05,0.05692187210354255,0.020343896222526744,0.005542742408334098,0.0019154692844316136,0.0002061413156337881,0.94
40,prod,0.1091988133021645,0.0003839460829215932,0.02675463134857208,0.5230279614109438,0.15957963129358058,0.004183428007314441,0.0009137955753306772,1.5457021512957907e-05,3.8891132418658325e-05,4.659032576122574e-05,9.48067356912568e-07,0.09314321494713161,0.02371437588550385,0.003984539359541114,7.000392824123235e-05,0.000856152188606413,0.95
40,water,0.4057225441083494,0.0002385195014270221,0.016256182809763153,0.24861894788171673,0.008871612025362512,0.011652046508757908,0.005908030564332053,7.567043650930141e-05,0.00030397054085289413,0.0006712769492906059,1.03392542089435e-05,0.08925740890068747,0.009613980810429692,0.004397268136662684,0.00010595442520633636,0.0008618680856336316,0.8
40,area,0.4680073697678732,0.002684743975026632,0.025491461593589636,0.23754553352060373,0.09426869035185724,0.022876327180752377,0.008994088753764708,0.00018017208657937882,0.000470257872766585,0.000557744159161246,1.633892845960454e-05,0.05789995412937379,0.01653033028847009,0.004556618760452129,0.00015938299966637356,0.0002061413156337881,0.94
41,prod,0.10895723860510112,0.0003839460829215932,0.026754631348572075,0.5230279614109435,0.15957963129358058,0.00418342800731444,0.0009137955753306779,1.8113482022308645e-05,4.4864727553675003e-05,4.6590325761225835e-05,9.480673569122622e-07,0.10423411033950504,0.02281215512166576,8.693370247180957e-05,0.00035875980920324835,0.000856152188606413,0.95
41,water,0.3657051745052901,0.0002288729045052512,0.01635515793639469,0.22702246224356679,0.028406231604384515,0.008063558788130892,0.005887588038781021,8.974497955909833e-05,0.0003748967493678819,0.000675689081325319,1.0339254208939986e-05,0.08303034279848588,0.01097075173565425,5.527025613375307e-05,0.0006107402838013,0.0008618680856336316,0.75
41,area,0.45978500930302146,0.0026477292593034764,0.025992070473667684,0.22737960518914827,0.12411614721572674,0.009231049208607038,0.009013413120087986,0.0002136374460003141,0.0005681186965278048,0.0005614625324302401,1.633892845959962e-05,0.06318099754899767,0.016460346724380532,0.00018879195188477123,0.0008842967701531988,0.0002061413156337881,0.94
42,prod,0.1091988133021645,0.00039395254297495063,0.02675463134857208,0.5230279614109435,0.15957963129358055,0.004183428007314441,0.0009137955753306781,1.8154774154578346e-05,4.4864727553675003e-05,4.6590325761225835e-05,9.480673569123388e-07,0.10423411033950507,0.023714375885503854,0.003984539359541114,0.00044441345557469716,0.000856152188606413,0.96
42,water,0.3639814046542904,0.00023836136049387832,0.01635515793639469,0.3896702093141968,0.026350048487490296,0.008742143505816785,0.005660413491215518,8.990312049224212e-05,0.0003926085338799859,0.000708772164538999,1.2078804473522507e-05,0.06901745179928741,0.011568740891920268,0.004869251308775255,0.0007604206770218931,0.0008618680856336316,0.9
42,area,0.45620229369070586,0.002717195232646933,0.02599207047366768,0.22730208713251907,0.11908731990424443,0.011404292779873308,0.009092760858966441,0.0002139754799338589,0.0005909359870420788,0.0005950969088179477,1.8705165994414457e-05,0.06260201856984488,0.018258306532240448,0.005063176350912082,0.0010987793009873748,0.0002061413156337881,0.94
43,prod,0.1091988133021645,0.00039395254297495063,0.02675463134857208,0.5230279614109435,0.15957963129358055,0.004183428007314439,0.0009137955753306779,1.8399051179486977e-05,4.4864727553675003e-05,4.6590325761225937e-05,1.1269999300809646e-06,0.10423411033950505,0.02371437588550385,0.003984539359541114,0.0005793974359643483,0.000856152188606413,0.96
43,water,0.3955680242926502,0.00047027503894923986,0.014673896251017194,0.38929799455187003,0.026148445934239335,0.008415666295805636,0.005316172177253138,9.2300792620008e-05,0.0003926085338799859,0.0007087721645390007,1.2078804473521627e-05,0.06414502914722112,0.011575752750209039,0.0048672405155180615,0.000995734385539846,0.0008618680856336316,0.92
43,area,0.45695163083799345,0.0031049201544228197,0.02317622921334901,0.22993838380950285,0.11929461174727748,0.010809141800997256,0.008906140844946417,0.0002176938532028517,0.0005909359870420788,0.000595096908817949,1.8705165994413227e-05,0.06179944811544476,0.018273414493662505,0.005126693286044627,0.0014359681496983138,0.0002061413156337881,0.94
44,prod,0.1078217148046667,0.00039395254297495063,0.026754631348572082,0.5230279614109437,0.15957963129358055,0.00418342800731444,0.0009137955753306776,1.9049437020421855e-05,5.472174346162293e-05,4.3976120867231094e-05,8.671347776637117e-07,0.10423411033950511,0.020017274425922445,0.00018920055005976793,0.000734848549915681,0.000856152188606413,0.95
44,water,0.37207540173192977,0.0002653243895948938,0.019889819752264906,0.22443893376153998,0.03471010590043977,0.006343215524355347,0.0052485669283341705,0.00010318695887632011,0.0004751852565419224,0.0006667221741342001,9.01403318919578e-06,0.09060757005355381,0.019648903559955678,0.0001702387145292852,0.00131296509742628,0.0008618680856336316,0.78
44,area,0.46241148115857184,0.002874550028712038,0.03153792713615368,0.2203671578513287,0.11846051915255341,0.010372151955688705,0.008844111618140945,0.00022986307481046454,0.0006523620026094704,0.0005629955163188656,1.4366442175654034e-05,0.06439414173158722,0.017249686056560395,0.0003772458698359977,0.0018904547733492984,0.0002061413156337881,0.94
45,prod,0.10740363341298358,0.00039395254297495063,0.02675463134857208,0.5230279614109437,0.15957963129358058,0.004183428007314441,0.0009137955753306781,1.9049437020421855e-05,3.889113241865837e-05,4.6590325761225835e-05,9.480673569123388e-07,0.10423411033950511,0.023714375885503854,0.0010064130288174535,0.000736775516088267,0.000856152188606413,0.95
45,water,0.37780791025011146,0.0002653243895948938,0.020881005919847755,0.215331342420053,0.03365521727746404,0.008990168730755223,0.006224296485831328,0.00010318695887632011,0.0006152709677464365,0.000708772164538999,1.247415680638197e-05,0.07429294495760574,0.01858342304933622,0.0016827829504059656,0.001316760479821731,0.0008618680856336316,0.76
45,area,0.4665092816443594,0.002874550028712038,0.03049875962248563,0.2131581122903114,0.11859780675165717,0.01182925180914045,0.010053597032364244,0.00022986307481046454,0.0008145454340819652,0.0005950969088179477,1.921221689473166e-05,0.062211850259311634,0.019334385582688407,0.0018323350291100202,0.0018958633162860152,0.0002061413156337881,0.94
46,prod,0.10237178636014159,0.00039395254297495063,0.026754631348572082,0.5159441070791249,0.15957963129358055,0.004183428007314441,0.0009137955753306776,1.9049437020421855e-05,4.4864727553675003e-05,4.6590325761225937e-05,9.480673569124152e-07,0.10423411033950508,0.023714375885503854,0.003984539359541114,0.0007402027630666522,0.000856152188606413,0.94
46,water,0.5022210108832841,0.00023836136049387832,0.020006982880065444,0.21252102132268394,0.021905799408152193,0.009052565509600208,0.00524856692833417,0.00010318695887632011,0.0005389679675045595,0.0007087721645390007,1.2078804473523386e-05,0.06871917100517752,0.011004547699693688,0.004360462009183269,0.0013231651876140541,0.0008618680856336316,0.86
46,area,0.4647241894507678,0.002717195232646933,0.029337561372015954,0.21213227143639204,0.12177297594287395,0.011943040230858957,0.008844111618140941,0.00022986307481046454,0.0007516711224426316,0.000595096908817949,1.8705165994415687e-05,0.061681393069731125,0.018864297809498817,0.004721651700912934,0.0019049902324917247,0.0002061413156337881,0.94
