sol_index,Crop_Name,Water,Area,Production
47,Lupine,114000.0,85.0,63.0
47,sugar Beet,860265696.2185785,364602.5392810886,7572927.670000001
47,Fully grown Onions,267089943.50133324,124882.9147539013,1722922.1099999999
47,Garlic,109968477.99322869,44322.52077562327,289489.0
47,Lfax,16827000.0,11333.0,54067.0
47,Others,10900000.0,1219.648651672821,62202.08123531387
48,Wheat,5043852044.678661,2854315.4989038757,7937666.845504871
48,Barley,5666059.422283351,17788.53632808687,29506.85999999997
48,Forestation Alfalfa,242696722.05928287,171776.49797623788,1943805.9900000002
48,Sustains Alfalfa,3111204020.0013466,1299013.584017199,37999584.85999999
48,vegetables,943283188.4782846,544326.8522133577,11593949.44184154
48,Medical and Aromatic plants,115869357.5341185,71888.76525315324,303938.8700000001
48,fully grown Beans,87362456.61157027,53883.38663911847,66390.05000000002
48,lentils,1305000.0,1360.0,1384.0
48,Fenugreek,4957000.0,2700.0,2743.0
48,chickpeas,8432000.0,3331.0,3195.0
48,Lupine,114000.0,85.0,63.0
48,sugar Beet,860017798.053213,364609.02568371576,7572927.67
48,Fully grown Onions,265338598.1763343,124810.51081107662,1722922.1099999999
48,Garlic,100588255.28731337,43039.30934355876,289489.0
48,Lfax,16827000.0,11333.0,54067.0
48,Others,10900000.0,1219.648651672821,62202.08123531387
51,Wheat,5161757574.4936905,2846326.229325585,7937666.8455048725
51,Barley,4752059.422283351,17470.70352132048,29506.85999999997
51,Forestation Alfalfa,241996128.4958815,171604.09126404754,1943805.9900000002
51,Sustains Alfalfa,2929899801.899787,1312583.5402594786,37999584.86
51,vegetables,773003378.6074492,634919.8001048631,11593949.441841539
51,Medical and Aromatic plants,89267533.8162973,58264.54626815343,303938.87000000005
51,fully grown Beans,79882985.5371901,51708.984435261715,66390.05
51,lentils,1305000.0,1360.0,1384.0
51,Fenugreek,4957000.0,2700.0,2743.0
51,chickpeas,8432000.0,3331.0,3195.0
51,Lupine,114000.0,85.0,63.0
51,sugar Beet,798984693.2105691,359183.5055044061,7572927.670000001
51,Fully grown Onions,142380918.32934204,87804.56648626365,1189795.879111482
51,Garlic,8780000.0,5736.0,40518.0
51,Lfax,16827000.0,11333.0,54067.0
51,Others,10900000.0,1219.648651672821,62202.08123531387
52,Wheat,5141844959.952389,2821101.7913085185,7819442.167265734
52,Barley,7297059.422283351,22380.70352132048,29506.85999999997
52,Forestation Alfalfa,223809598.02088198,160518.6606219534,1943805.9900000005
52,Sustains Alfalfa,2925593715.2697663,1322432.9950150086,37999584.860000014
52,vegetables,601599485.797805,702496.8167025787,11341489.282699896
52,Medical and Aromatic plants,93013479.26745203,62790.0,300714.36769335263
52,fully grown Beans,58739000.0,42632.0,57434.0
52,lentils,1305000.0,1360.0,1384.0
52,Fenugreek,4957000.0,2700.0,2743.0
52,chickpeas,8432000.0,3331.0,3195.0
52,Lupine,114000.0,85.0,63.0
52,sugar Beet,613677000.0,311935.0,6715223.0
52,Fully grown Onions,134141000.0,87693.0,1194099.0
52,Garlic,23669000.0,11621.0,93333.0
52,Lfax,16827000.0,11333.0,54067.0
52,Others,10900000.0,1219.648651672821,62202.08123531387
53,Wheat,5384568602.508452,2874201.5817465624,7937666.845504872
53,Barley,9415059.422283357,24746.703521320494,27894.86
53,Forestation Alfalfa,223809598.02088198,160518.6606219534,1943805.9900000005
53,Sustains Alfalfa,2993001743.912512,1278388.8229537315,37999584.86
53,vegetables,590148558.494164,658182.1983258124,10598676.180080637
53,Medical and Aromatic plants,84952000.0,55411.0,294317.0
53,fully grown Beans,65587000.0,45353.0,60792.0
53,lentils,1305000.0,1360.0,1384.0
53,Fenugreek,4957000.0,2700.0,2743.0
53,chickpeas,8432000.0,3331.0,3195.0
53,Lupine,114000.0,85.0,63.0
53,sugar Beet,681938000.0,330429.0,7073932.0
53,Fully grown Onions,135346000.0,88305.0,1202363.0
53,Garlic,63391000.0,27275.0,239385.0
53,Lfax,16827000.0,11333.0,54067.0
53,Others,10900000.0,1219.648651672821,62202.08123531387
54,Wheat,5317337232.240562,2828733.731962778,7791118.897710546
54,Barley,11891218.958904112,23521.516000000003,34241.86000000001
54,Forestation Alfalfa,223809598.02088192,160518.66062195337,1943805.9899999998
54,Sustains Alfalfa,2792246454.3859606,1281580.2147885598,37999584.86
54,vegetables,695851116.824496,689601.8437960888,11074754.820546076
54,Medical and Aromatic plants,85808000.0,55734.0,294857.0
54,fully grown Beans,65835000.0,45443.0,60883.0
54,lentils,1305000.0,1360.0,1384.0
54,Fenugreek,4957000.0,2700.0,2743.0
54,chickpeas,8432000.0,3331.0,3195.0
54,Lupine,114000.0,85.0,63.0
54,sugar Beet,706962000.0,336782.0,7279705.0
54,Fully grown Onions,140948000.0,91137.0,1237889.0
54,Garlic,69857000.0,29759.0,255630.0
54,Lfax,16827000.0,11333.0,54067.0
54,Others,10900000.0,1219.648651672821,62202.08123531387
55,Wheat,5294768676.971528,2815213.731962778,7762414.9364699805
55,Barley,11577218.958904112,20477.516000000003,27894.860000000008
55,Forestation Alfalfa,223809598.02088192,160518.66062195337,1943805.9899999998
55,Sustains Alfalfa,2801060732.594425,1285719.1252129585,37999584.86
55,vegetables,705743914.3869138,690090.9333716901,11228196.508657338
55,Medical and Aromatic plants,85808000.0,55734.0,294857.0
55,fully grown Beans,71448108.96797694,49943.96155903397,66390.04999999999
55,lentils,1305000.0,1360.0,1384.0
55,Fenugreek,4957000.0,2700.0,2743.0
55,chickpeas,8432000.0,3331.0,3195.0
55,Lupine,114000.0,85.0,63.0
55,sugar Beet,706962000.0,336782.0,7279705.0
55,Fully grown Onions,157567763.09773892,99909.03844096603,1358320.2292253873
55,Garlic,73642000.0,31213.0,268872.0
55,Lfax,16827000.0,11333.0,54067.0
55,Others,10900000.0,1219.648651672821,62202.08123531387
56,Wheat,5208404120.792673,2788226.638045525,7702490.445006198
56,Barley,7971218.958904112,17686.516000000003,27894.860000000008
56,Forestation Alfalfa,223809598.02088192,160518.66062195337,1943805.9899999998
56,Sustains Alfalfa,2824498007.926692,1296516.2023976701,37999584.86
56,vegetables,652820129.4389944,703327.9501042317,11315751.44579237
56,Medical and Aromatic plants,85808000.0,55734.0,294857.0
56,fully grown Beans,72963000.0,47146.0,63342.0
56,lentils,1305000.0,1360.0,1384.0
56,Fenugreek,4957000.0,2700.0,2743.0
56,chickpeas,8432000.0,3331.0,3195.0
56,Lupine,114000.0,85.0,63.0
56,sugar Beet,706962000.0,336782.0,7279705.0
56,Fully grown Onions,174552000.0,107313.0,1464557.0
56,Garlic,76700000.0,32351.0,277486.0
56,Lfax,16827000.0,11333.0,54067.0
56,Others,10900000.0,1219.648651672821,62202.08123531387
57,Wheat,5205161939.9926815,2786397.638045525,7697600.184831687
57,Barley,7971218.958904112,17686.516000000003,27894.860000000008
57,Forestation Alfalfa,223809598.02088192,160518.66062195337,1943805.9899999998
57,Sustains Alfalfa,2829322013.102787,1298342.096720518,37999584.86
57,vegetables,655336533.6955736,705235.0557813838,11346219.633044897
57,Medical and Aromatic plants,85808000.0,55734.0,294857.0
57,fully grown Beans,76455000.0,47879.0,64243.0
57,lentils,1305000.0,1360.0,1384.0
57,Fenugreek,4957000.0,2700.0,2743.0
57,chickpeas,8432000.0,3331.0,3195.0
57,Lupine,114000.0,85.0,63.0
57,sugar Beet,706962000.0,336782.0,7279705.0
57,Fully grown Onions,176343000.0,108144.0,1475880.0
57,Garlic,77420000.0,32616.0,279882.0
57,Lfax,16827000.0,11333.0,54067.0
57,Others,10900000.0,1219.648651672821,62202.08123531387
58,Wheat,5182201164.078003,2775935.638045525,7670139.93385901
58,Barley,7971218.958904112,17686.516000000003,27894.860000000008
58,Forestation Alfalfa,223809598.02088192,160518.66062195337,1943805.9899999998
58,Sustains Alfalfa,2829322013.102787,1298342.096720518,37999584.86
58,vegetables,655336533.6955736,705235.0557813838,11346219.633044897
58,Medical and Aromatic plants,85808000.0,55734.0,294857.0
58,fully grown Beans,77832000.0,48018.0,64409.0
58,lentils,1305000.0,1360.0,1384.0
58,Fenugreek,4957000.0,2700.0,2743.0
58,chickpeas,8432000.0,3331.0,3195.0
58,Lupine,114000.0,85.0,63.0
58,sugar Beet,706962000.0,336782.0,7279705.0
58,Fully grown Onions,202751000.0,118289.0,1613142.0
58,Garlic,77922000.0,32794.0,280885.0
58,Lfax,16827000.0,11333.0,54067.0
58,Others,10900000.0,1219.648651672821,62202.08123531387
59,Wheat,5178263547.443119,2773858.638045525,7664091.741545676
59,Barley,7971218.958904112,17686.516000000003,27894.860000000008
59,Forestation Alfalfa,223809598.02088192,160518.66062195337,1943805.9899999998
59,Sustains Alfalfa,2829322013.102787,1298342.096720518,37999584.86
59,vegetables,655336533.6955736,705235.0557813838,11346219.633044897
59,Medical and Aromatic plants,85808000.0,55734.0,294857.0
59,fully grown Beans,77832000.0,48018.0,64409.0
59,lentils,1305000.0,1360.0,1384.0
59,Fenugreek,4957000.0,2700.0,2743.0
59,chickpeas,8432000.0,3331.0,3195.0
59,Lupine,114000.0,85.0,63.0
59,sugar Beet,706962000.0,336782.0,7279705.0
59,Fully grown Onions,210091000.0,120366.0,1646733.0
59,Garlic,77922000.0,32794.0,280885.0
59,Lfax,16827000.0,11333.0,54067.0
59,Others,10900000.0,1219.648651672821,62202.08123531387
60,Wheat,5187799783.083388,2797787.947175938,8012423.330685348
60,Barley,3044567.3053892236,16028.800538922165,28167.480000000018
60,Forestation Alfalfa,207601904.55379567,152298.3206275953,1963174.32
60,Sustains Alfalfa,3176488269.822428,1417191.380206671,38371989.480000004
60,vegetables,113159482.74516869,560203.7967450179,11718537.438347977
60,Medical and Aromatic plants,154782524.8268483,106340.8700762198,306966.16000000003
60,fully grown Beans,75513152.39669426,53741.85190082647,67050.40000000002
60,lentils,957000.0,1066.0,1123.0
60,Fenugreek,3881741.496598644,2809.4104081632686,2853.0800000000036
60,chickpeas,8666871.999999974,3363.2399999999907,3448.2399999999907
60,Lupine,134680.0000000114,99.23862068966264,70.8400000000057
60,sugar Beet,1104068956.6094031,324644.0064960657,6376865.2467625635
60,Fully grown Onions,123379795.03050718,99241.6778971037,1748318.4799999997
60,Garlic,56163206.85295234,27226.426476166394,292357.0
60,Lfax,1340000.0,943.0,5086.0
60,Others,10900000.0,1219.648651672821,62202.08123531387
61,Wheat,4625053959.594155,2720348.247180247,7916077.4183404455
61,Barley,2922567.3053892236,15809.800538922165,28167.480000000018
61,Forestation Alfalfa,208853637.734623,155260.2059911646,1963174.3199999998
61,Sustains Alfalfa,2897132760.823048,1354791.383010846,38371989.480000004
61,vegetables,376585955.6480812,741800.5811498738,11718537.438347977
61,Medical and Aromatic plants,102994981.55970235,55154.79585843312,306966.1599999999
61,fully grown Beans,75254616.85950413,53856.18578512398,67050.4
61,lentils,1135000.0,1264.0,1316.0
61,Fenugreek,4778741.496598644,3388.4104081632686,2853.0800000000036
61,chickpeas,8722671.999999994,3385.239999999998,3448.239999999998
61,Lupine,134679.99999998917,99.23862068964809,70.83999999999459
61,sugar Beet,1068680075.7224973,378853.7653436031,7670668.559999998
61,Fully grown Onions,114478987.44537883,72625.11328231325,1243277.1221846573
61,Garlic,699000.0,1117.0,6316.0
61,Lfax,7724000.0,5232.0,26065.0
61,Others,10900000.0,1219.648651672821,62202.08123531387
62,Wheat,4650295540.057173,2724675.5473840814,8012423.330685348
62,Barley,3042567.3053892236,16220.800538922165,28894.480000000018
62,Forestation Alfalfa,200497995.85976812,149124.3597257182,1963174.3200000005
62,Sustains Alfalfa,4753430530.833212,1301175.464707271,38371989.48
62,vegetables,359916022.42469627,711597.7657081976,11718537.438347977
62,Medical and Aromatic plants,107365872.44021802,64420.25078820673,306966.1599999999
62,fully grown Beans,72381552.39669424,54325.65190082646,67050.40000000001
62,lentils,1137000.0,1266.0,1319.0
62,Fenugreek,5002741.496598639,3523.410408163265,2853.08
62,chickpeas,9141072.0,3584.24,3448.24
62,Lupine,156680.0000000003,113.23862068965536,70.84000000000015
62,sugar Beet,891459785.9388567,375428.1981345285,7670668.5600000005
62,Fully grown Onions,148101542.1788342,109465.36299078584,1748318.4800000004
62,Garlic,103215666.53740682,41564.67626198979,292357.00000000006
62,Lfax,9617000.0,6501.0,32288.0
62,Others,10900000.0,1219.648651672821,62202.08123531387
63,Wheat,5049769844.532668,2716401.1968642883,8012423.330685348
63,Barley,5975567.305389224,18514.800538922165,28894.480000000018
63,Forestation Alfalfa,177663615.31672677,131310.20213060174,1963174.3200000005
63,Sustains Alfalfa,4748381909.011599,1336568.0089161769,38371989.48000001
63,vegetables,345443667.11214507,712714.0683941935,11718537.438347977
63,Medical and Aromatic plants,107704000.20777771,65034.21501193115,306966.1599999999
63,fully grown Beans,68027950.74380167,53221.5023140496,67050.40000000001
63,lentils,1167323.2323232323,1288.0,1336.7474747474748
63,Fenugreek,5002741.496598639,3523.410408163265,2853.08
63,chickpeas,9141072.000000004,3584.2400000000016,3448.2400000000016
63,Lupine,156680.0000000003,113.23862068965536,70.84000000000015
63,sugar Beet,829838514.8965751,370679.7372567465,7670668.5600000005
63,Fully grown Onions,148190220.7789839,109554.75023817623,1748318.4800000004
63,Garlic,68941796.45976779,31982.596475440943,292357.0
63,Lfax,12593000.0,8496.0,42095.0
63,Others,10900000.0,1219.648651672821,62202.08123531387
64,Wheat,4820425516.468995,2798181.6344904415,8012423.330685346
64,Barley,3263567.3053892236,16740.800538922165,28167.480000000018
64,Forestation Alfalfa,292261548.16824967,193459.0,1940826.1370420624
64,Sustains Alfalfa,2916518629.0887446,1310419.7912467099,38371989.48000001
64,vegetables,472388694.0729139,700668.8308933065,11604525.68912208
64,Medical and Aromatic plants,114591115.38773721,70418.05924720486,306966.1599999999
64,fully grown Beans,106508404.95867768,60087.635812672175,67050.4
64,lentils,1305000.0,1360.0,1384.0
64,Fenugreek,4676619.458837075,2815.0,2785.2947610823257
64,chickpeas,8432000.0,3331.0,3195.0
64,Lupine,114000.0,85.0,63.0
64,sugar Beet,1118647700.1745286,373606.21494012297,7429669.843730753
64,Fully grown Onions,21058000.0,18546.0,321077.0
64,Garlic,2153000.0,2232.0,13746.0
64,Lfax,16605000.0,11185.0,53389.0
64,Others,10900000.0,1219.648651672821,62202.08123531387
65,Wheat,4778116617.113916,2760132.8467370057,7803203.23819614
65,Barley,3383567.3053892236,17151.800538922165,28894.480000000018
65,Forestation Alfalfa,267800202.21453294,182558.70159169554,1963174.3200000003
65,Sustains Alfalfa,2756368339.2018623,1273858.6827083358,38371989.480000004
65,vegetables,450545340.720196,709098.0259466514,11718537.438347977
65,Medical and Aromatic plants,114713768.39374524,70527.23242589424,306966.16
65,fully grown Beans,79512950.74380165,60010.50231404959,67050.4
65,lentils,1305000.0,1360.0,1384.0
65,Fenugreek,6872741.4965986395,4484.410408163265,2853.0800000000004
65,chickpeas,9141071.999999998,3584.2399999999993,3448.2399999999993
65,Lupine,156680.0000000003,113.23862068965536,70.84000000000015
65,sugar Beet,958178668.3109711,373119.7416642461,7670668.560000001
65,Fully grown Onions,207939061.8634679,94511.54421372649,1356307.403836866
65,Garlic,2708000.0,2533.0,16455.0
65,Lfax,16653000.0,11217.0,53529.0
65,Others,10900000.0,1219.648651672821,62202.08123531387
66,Wheat,6810252055.664363,2741882.52287329,7437624.12351325
66,Barley,3042567.3053892236,16220.800538922165,28894.480000000018
66,Forestation Alfalfa,251184479.15362713,174934.50794255445,1963174.3200000003
66,Sustains Alfalfa,2687415878.392973,1245579.213401942,37479944.80030919
66,vegetables,287331356.6926317,728276.200187963,11718537.438347975
66,Medical and Aromatic plants,115502897.14876854,71200.46910675208,306966.16000000003
66,fully grown Beans,67172950.74380165,52854.50231404959,67050.4
66,lentils,1305000.0,1360.0,1384.0
66,Fenugreek,6853741.496598644,4474.410408163269,2853.0800000000036
66,chickpeas,9141072.000000015,3584.2400000000052,3448.2400000000052
66,Lupine,156679.99999998917,113.23862068964809,83.83999999999459
66,sugar Beet,887687444.5446311,369981.2568144095,7670668.5600000005
66,Fully grown Onions,140966220.77898383,113050.7502381762,1748318.48
66,Garlic,55697721.70944494,28202.854722468088,292357.0
66,Lfax,16734000.0,11271.0,53778.0
66,Others,10900000.0,1219.648651672821,62202.08123531387
67,Wheat,4956461239.657236,2835192.7463757247,8016461.61550487
67,Barley,3396567.305389221,17004.80053892215,28167.47999999999
67,Forestation Alfalfa,247458680.3049883,173809.11739841386,1963174.3200000003
67,Sustains Alfalfa,2807942126.654743,1204412.2998223593,36728077.49299993
67,vegetables,747094250.9449542,657609.6205365377,11718537.438347977
67,Medical and Aromatic plants,115589787.90991923,71266.39399633948,306966.16000000003
67,fully grown Beans,88849528.92561981,54507.53112947657,67050.4
67,lentils,1305000.0,1360.0,1384.0
67,Fenugreek,4957000.0,2700.0,2743.0
67,chickpeas,8432000.0,3331.0,3195.0
67,Lupine,114000.0,85.0,63.0
67,sugar Beet,878865427.1767924,369641.7772697089,7670668.5600000005
67,Fully grown Onions,271975981.43579435,126759.95409217407,1748318.4799999997
67,Garlic,81572235.2571945,33413.726009723345,218147.0632157632
67,Lfax,16827000.0,11333.0,54067.0
67,Others,10900000.0,1219.648651672821,62202.08123531387
70,Wheat,5217106002.139284,2877726.0036510397,8016461.615504869
70,Barley,4797058.596973863,17624.82569463548,29779.47999999999
70,Forestation Alfalfa,244323355.5354136,172924.8756738219,1963174.3200000003
70,Sustains Alfalfa,2948537612.966077,1316470.3516408533,38371989.480000004
70,vegetables,830475150.3590806,615783.6484341013,11718537.43834798
70,Medical and Aromatic plants,90283114.75112404,58803.23236621177,306966.16000000003
70,fully grown Beans,81438355.37190087,52376.611019283766,67050.40000000002
70,lentils,1305000.0,1360.0,1384.0
70,Fenugreek,4957000.0,2700.0,2743.0
70,chickpeas,8432000.0,3331.0,3195.0
70,Lupine,114000.0,85.0,63.0
70,sugar Beet,793189515.9597368,353985.4186894328,7402633.102934344
70,Fully grown Onions,105121148.23074475,74907.0,1011025.1562433845
70,Garlic,7260000.0,5000.0,32609.0
70,Lfax,16827000.0,11333.0,54067.0
70,Others,10900000.0,1219.648651672821,62202.08123531387
71,Wheat,5228305379.55732,2876343.2697506547,8016461.615504872
71,Barley,5182058.596973863,17633.82569463548,28167.47999999999
71,Forestation Alfalfa,244323355.53541353,172924.87567382184,1963174.3199999998
71,Sustains Alfalfa,2957733583.803181,1322887.1560046575,38371989.480000004
71,vegetables,816543166.9530716,626138.2609265496,11718537.438347977
71,Medical and Aromatic plants,90283114.75112404,58803.232366211756,306966.16000000003
71,fully grown Beans,81438355.37190084,52376.61101928375,67050.40000000001
71,lentils,1305000.0,1360.0,1384.0
71,Fenugreek,4957000.0,2700.0,2743.0
71,chickpeas,8432000.0,3331.0,3195.0
71,Lupine,114000.0,85.0,63.0
71,sugar Beet,727843202.0401709,347087.7357335651,7353467.047919648
71,Fully grown Onions,92975000.0,65521.0,908704.0
71,Garlic,8780000.0,5736.0,40518.0
71,Lfax,16827000.0,11333.0,54067.0
71,Others,10900000.0,1219.648651672821,62202.08123531387
72,Wheat,5141844959.952389,2821101.7913085185,7819442.167265734
72,Barley,9862058.596973862,25756.82569463548,29779.47999999999
72,Forestation Alfalfa,225542680.14028546,161403.58568831548,1963174.3200000005
72,Sustains Alfalfa,2953427497.1731606,1332736.6107601877,38371989.48000001
72,vegetables,590526441.6785164,694275.1537177227,11216297.977313027
72,Medical and Aromatic plants,81019000.0,53656.0,291950.0
72,fully grown Beans,58739000.0,42632.0,57434.0
72,lentils,1305000.0,1360.0,1384.0
72,Fenugreek,4957000.0,2700.0,2743.0
72,chickpeas,8432000.0,3331.0,3195.0
72,Lupine,114000.0,85.0,63.0
72,sugar Beet,613677000.0,311935.0,6715223.0
72,Fully grown Onions,134141000.0,87693.0,1194099.0
72,Garlic,23669000.0,11621.0,93333.0
72,Lfax,16827000.0,11333.0,54067.0
72,Others,10900000.0,1219.648651672821,62202.08123531387
73,Wheat,5459066193.051814,2904419.3335416866,8016461.615504871
73,Barley,9600113.413756415,23197.010935531056,34514.47999999998
73,Forestation Alfalfa,225542680.14028546,161403.58568831548,1963174.3200000005
73,Sustains Alfalfa,2813387753.154434,1284141.3057878264,38371989.480000004
73,vegetables,543255255.2194846,622876.7312160209,10025237.483254135
73,Medical and Aromatic plants,84952000.0,55411.0,294317.0
73,fully grown Beans,65587000.0,45353.0,60792.0
73,lentils,1305000.0,1360.0,1384.0
73,Fenugreek,4957000.0,2700.0,2743.0
73,chickpeas,8432000.0,3331.0,3195.0
73,Lupine,114000.0,85.0,63.0
73,sugar Beet,681938000.0,330429.0,7073932.0
73,Fully grown Onions,135346000.0,88305.0,1202363.0
73,Garlic,63391000.0,27275.0,239385.0
73,Lfax,16827000.0,11333.0,54067.0
73,Others,10900000.0,1219.648651672821,62202.08123531387
74,Wheat,5317337232.240562,2828733.731962778,7791118.897710546
74,Barley,11982341.260273967,23685.08799999999,34514.47999999998
74,Forestation Alfalfa,225542680.1402854,161403.58568831545,1963174.32
74,Sustains Alfalfa,2820141964.3697877,1291912.2674078827,38371989.480000004
74,vegetables,680834610.9148526,678221.2941104039,10892937.565731985
74,Medical and Aromatic plants,85808000.0,55734.0,294857.0
74,fully grown Beans,65835000.0,45443.0,60883.0
74,lentils,1305000.0,1360.0,1384.0
74,Fenugreek,4957000.0,2700.0,2743.0
74,chickpeas,8432000.0,3331.0,3195.0
74,Lupine,114000.0,85.0,63.0
74,sugar Beet,706962000.0,336782.0,7279705.0
74,Fully grown Onions,140948000.0,91137.0,1237889.0
74,Garlic,69857000.0,29759.0,255630.0
74,Lfax,16827000.0,11333.0,54067.0
74,Others,10900000.0,1219.648651672821,62202.08123531387
75,Wheat,5294768676.971528,2815213.731962778,7762414.9364699805
75,Barley,11982341.260273967,23685.08799999999,34514.47999999998
75,Forestation Alfalfa,225542680.1402854,161403.58568831545,1963174.32
75,Sustains Alfalfa,2828956242.578253,1296051.1778322814,38371989.480000004
75,vegetables,696304816.6242452,682852.3836860051,11192403.658530612
75,Medical and Aromatic plants,85808000.0,55734.0,294857.0
75,fully grown Beans,66956000.0,45827.0,61359.0
75,lentils,1305000.0,1360.0,1384.0
75,Fenugreek,4957000.0,2700.0,2743.0
75,chickpeas,8432000.0,3331.0,3195.0
75,Lupine,114000.0,85.0,63.0
75,sugar Beet,706962000.0,336782.0,7279705.0
75,Fully grown Onions,146780000.0,94049.0,1278994.0
75,Garlic,73642000.0,31213.0,268872.0
75,Lfax,16827000.0,11333.0,54067.0
75,Others,10900000.0,1219.648651672821,62202.08123531387
76,Wheat,5146486820.447212,2754630.731962778,7598779.744460315
76,Barley,8062341.260273966,17850.08799999999,28167.47999999998
76,Forestation Alfalfa,225542680.1402854,161403.58568831545,1963174.32
76,Sustains Alfalfa,2852393517.910519,1306848.255016993,38371989.480000004
76,vegetables,746698623.5293511,725543.3065012936,11654276.396657383
76,Medical and Aromatic plants,85808000.0,55734.0,294857.0
76,fully grown Beans,72963000.0,47146.0,63342.0
76,lentils,1305000.0,1360.0,1384.0
76,Fenugreek,4957000.0,2700.0,2743.0
76,chickpeas,8432000.0,3331.0,3195.0
76,Lupine,114000.0,85.0,63.0
76,sugar Beet,706962000.0,336782.0,7279705.0
76,Fully grown Onions,174552000.0,107313.0,1464557.0
76,Garlic,76700000.0,32351.0,277486.0
76,Lfax,16827000.0,11333.0,54067.0
76,Others,10900000.0,1219.648651672821,62202.08123531387
77,Wheat,5143244639.647221,2752801.731962778,7593889.484285804
77,Barley,8062341.260273966,17850.08799999999,28167.47999999998
77,Forestation Alfalfa,225542680.1402854,161403.58568831545,1963174.32
77,Sustains Alfalfa,2857217523.086614,1308674.149339841,38371989.480000004
77,vegetables,749215027.7859302,727450.4121784456,11684744.58390991
77,Medical and Aromatic plants,85808000.0,55734.0,294857.0
77,fully grown Beans,76455000.0,47879.0,64243.0
77,lentils,1305000.0,1360.0,1384.0
77,Fenugreek,4957000.0,2700.0,2743.0
77,chickpeas,8432000.0,3331.0,3195.0
77,Lupine,114000.0,85.0,63.0
77,sugar Beet,706962000.0,336782.0,7279705.0
77,Fully grown Onions,176343000.0,108144.0,1475880.0
77,Garlic,77420000.0,32616.0,279882.0
77,Lfax,16827000.0,11333.0,54067.0
77,Others,10900000.0,1219.648651672821,62202.08123531387
80,Wheat,5212644029.651636,2809108.907113729,8046980.372908021
80,Barley,3072591.1177644683,16173.136776447092,28440.099999999973
80,Forestation Alfalfa,209612726.69020563,153774.73218663753,1982542.6500000001
80,Sustains Alfalfa,3208756342.705299,1428928.988186531,38744394.10000001
80,vegetables,114120158.40101501,562660.6870578537,11843125.434854414
80,Medical and Aromatic plants,101686177.16721423,92855.28607883485,309993.45
80,fully grown Beans,76307755.37190081,54269.58615702478,67710.74999999997
80,lentils,957000.0,1066.0,1123.0
80,Fenugreek,3919183.6734694014,2836.509183673479,2880.60000000001
80,chickpeas,8844139.999999966,3426.5499999999884,3511.5499999999884
80,Lupine,138599.99999998743,101.80689655171591,72.79999999999372
80,sugar Beet,1086493350.7147033,308666.88970282907,6024369.127595702
80,Fully grown Onions,125172084.29249303,100680.56945779204,1773714.8499999999
80,Garlic,56714396.63674296,27493.318371475536,295225.0
80,Lfax,1340000.0,943.0,5086.0
80,Others,10900000.0,1219.648651672821,62202.08123531387
81,Wheat,4625053959.594155,2720348.247180247,7916077.4183404455
81,Barley,2950591.1177644683,15954.136776447092,28440.099999999973
81,Forestation Alfalfa,210864459.87103298,156736.61755020684,1982542.6500000001
81,Sustains Alfalfa,2923161854.8296394,1364276.3773717321,38744394.1
81,vegetables,400990631.72170055,749259.8142925823,11843125.434854414
81,Medical and Aromatic plants,104010562.49452907,55693.48195649145,309993.44999999995
81,fully grown Beans,76049219.83471075,54383.920041322315,67710.75
81,lentils,1135000.0,1264.0,1316.0
81,Fenugreek,4816183.673469386,3415.509183673468,3314.599999999999
81,chickpeas,8899939.999999998,3448.5499999999993,3511.5499999999993
81,Lupine,138599.99999999854,101.80689655172318,72.79999999999927
81,sugar Beet,1087279806.6807117,383893.00333222345,7768409.449999999
81,Fully grown Onions,177069672.18213546,47861.502587902054,829181.2388291123
81,Garlic,699000.0,1117.0,6316.0
81,Lfax,7724000.0,5232.0,26065.0
81,Others,10900000.0,1219.648651672821,62202.08123531387
82,Wheat,4697337546.4659815,2750200.220140105,8091218.100685349
82,Barley,3070591.1177644683,16365.136776447092,29167.099999999973
82,Forestation Alfalfa,192581623.00638157,143310.8774361734,1982542.6500000001
82,Sustains Alfalfa,4775687335.541021,1263282.465190509,38744394.1
82,vegetables,441843323.9518448,718522.1224609548,11843125.434854414
82,Medical and Aromatic plants,108381453.37504473,64958.93688626506,309993.44999999995
82,fully grown Beans,73176155.37190081,54853.38615702479,67710.75
82,lentils,1137000.0,1266.0,1319.0
82,Fenugreek,5040183.673469381,3550.5091836734646,3314.5999999999954
82,chickpeas,9318340.000000007,3647.550000000003,3511.550000000003
82,Lupine,160600.00000000966,115.80689655173046,72.80000000000483
82,sugar Beet,910059516.897071,380467.4361231488,7768409.450000002
82,Fully grown Onions,193347870.8021801,110653.36700993965,1773714.85
82,Garlic,115665509.14127423,45291.15290858725,295225.0
82,Lfax,9617000.0,6501.0,32288.0
82,Others,10900000.0,1219.648651672821,62202.08123531387
83,Wheat,4660045219.398911,2727842.0,8076297.929710035
83,Barley,3392591.1177644683,17249.136776447092,29167.099999999973
83,Forestation Alfalfa,165253220.0006296,123242.6179146293,1982542.6500000004
83,Sustains Alfalfa,4715317420.183988,1312788.4339838768,37894595.23070699
83,vegetables,355733539.6972444,720512.4475190531,11843125.434854414
83,Medical and Aromatic plants,108463647.48239362,65030.37056907252,309993.44999999995
83,fully grown Beans,68822553.71900828,53749.236570247944,67710.75
83,lentils,1167323.2323232323,1288.0,1336.7474747474748
