sol_index,Labels,Wheat,Barley,Forestation Alfalfa,Sustains Alfalfa,vegetables,Medical and Aromatic plants,fully grown Beans,lentils,Fenugreek,chickpeas,Lupine,sugar Beet,Fully grown Onions,Garlic,Lfax,Others,Total
57,area,2786397.638045525,17686.516000000003,160518.66062195337,1298342.096720518,705235.0557813838,55734.0,47879.0,1360.0,2700.0,3331.0,85.0,336782.0,108144.0,32616.0,11333.0,1219.648651672821,5569363.62
58,prod,7670139.93385901,27894.860000000008,1943805.9899999998,37999584.86,11346219.633044897,294857.0,64409.0,1384.0,2743.0,3195.0,63.0,7279705.0,1613142.0,280885.0,54067.0,62202.08123531387,68644297.36
58,water,5182201164.078003,7971218.958904112,223809598.02088192,2829322013.102787,655336533.6955736,85808000.0,77832000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,202751000.0,77922000.0,16827000.0,10900000.0,10092450527.86
58,area,2775935.638045525,17686.516000000003,160518.66062195337,1298342.096720518,705235.0557813838,55734.0,48018.0,1360.0,2700.0,3331.0,85.0,336782.0,118289.0,32794.0,11333.0,1219.648651672821,5569363.62
59,prod,7664091.741545676,27894.860000000008,1943805.9899999998,37999584.86,11346219.633044897,294857.0,64409.0,1384.0,2743.0,3195.0,63.0,7279705.0,1646733.0,280885.0,54067.0,62202.08123531387,68671840.17
59,water,5178263547.443119,7971218.958904112,223809598.02088192,2829322013.102787,655336533.6955736,85808000.0,77832000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,210091000.0,77922000.0,16827000.0,10900000.0,10095852911.22
59,area,2773858.638045525,17686.516000000003,160518.66062195337,1298342.096720518,705235.0557813838,55734.0,48018.0,1360.0,2700.0,3331.0,85.0,336782.0,120366.0,32794.0,11333.0,1219.648651672821,5569363.62
60,prod,8012423.330685348,28167.480000000018,1963174.32,38371989.480000004,11718537.438347977,306966.16000000003,67050.40000000002,1123.0,2853.0800000000036,3448.2399999999907,70.8400000000057,6376865.2467625635,1748318.4799999997,292357.0,5086.0,62202.08123531387,68960632.58
60,water,5187799783.083388,3044567.3053892236,207601904.55379567,3176488269.822428,113159482.74516869,154782524.8268483,75513152.39669426,957000.0,3881741.496598644,8666871.999999974,134680.0000000114,1104068956.6094031,123379795.03050718,56163206.85295234,1340000.0,10900000.0,10227881936.72
60,area,2797787.947175938,16028.800538922165,152298.3206275953,1417191.380206671,560203.7967450179,106340.8700762198,53741.85190082647,1066.0,2809.4104081632686,3363.2399999999907,99.23862068966264,324644.0064960657,99241.6778971037,27226.426476166394,943.0,1219.648651672821,5564205.62
61,prod,7916077.4183404455,28167.480000000018,1963174.3199999998,38371989.480000004,11718537.438347977,306966.1599999999,67050.4,1316.0,2853.0800000000036,3448.239999999998,70.83999999999459,7670668.559999998,1243277.1221846573,6316.0,26065.0,62202.08123531387,69388179.62
61,water,4625053959.594155,2922567.3053892236,208853637.734623,2897132760.823048,376585955.6480812,102994981.55970235,75254616.85950413,1135000.0,4778741.496598644,8722671.999999994,134679.99999998917,1068680075.7224973,114478987.44537883,699000.0,7724000.0,10900000.0,9506051636.19
61,area,2720348.247180247,15809.800538922165,155260.2059911646,1354791.383010846,741800.5811498738,55154.79585843312,53856.18578512398,1264.0,3388.4104081632686,3385.239999999998,99.23862068964809,378853.7653436031,72625.11328231325,1117.0,5232.0,1219.648651672821,5564205.62
62,prod,8012423.330685348,28894.480000000018,1963174.3200000005,38371989.48,11718537.438347977,306966.1599999999,67050.40000000001,1319.0,2853.08,3448.24,70.84000000000015,7670668.5600000005,1748318.4800000004,292357.00000000006,32288.0,62202.08123531387,70282560.89
62,water,4650295540.057173,3042567.3053892236,200497995.85976812,4753430530.833212,359916022.42469627,107365872.44021802,72381552.39669424,1137000.0,5002741.496598639,9141072.0,156680.0000000003,891459785.9388567,148101542.1788342,103215666.53740682,9617000.0,10900000.0,11325661569.47
62,area,2724675.5473840814,16220.800538922165,149124.3597257182,1301175.464707271,711597.7657081976,64420.25078820673,54325.65190082646,1266.0,3523.410408163265,3584.24,113.23862068965536,375428.1981345285,109465.36299078584,41564.67626198979,6501.0,1219.648651672821,5564205.62
63,prod,8012423.330685348,28894.480000000018,1963174.3200000005,38371989.48000001,11718537.438347977,306966.1599999999,67050.40000000001,1336.7474747474748,2853.08,3448.2400000000016,70.84000000000015,7670668.5600000005,1748318.4800000004,292357.0,42095.0,62202.08123531387,70292385.64
63,water,5049769844.532668,5975567.305389224,177663615.31672677,4748381909.011599,345443667.11214507,107704000.20777771,68027950.74380167,1167323.2323232323,5002741.496598639,9141072.000000004,156680.0000000003,829838514.8965751,148190220.7789839,68941796.45976779,12593000.0,10900000.0,11588897903.09
63,area,2716401.1968642883,18514.800538922165,131310.20213060174,1336568.0089161769,712714.0683941935,65034.21501193115,53221.5023140496,1288.0,3523.410408163265,3584.2400000000016,113.23862068965536,370679.7372567465,109554.75023817623,31982.596475440943,8496.0,1219.648651672821,5564205.62
64,prod,8012423.330685346,28167.480000000018,1940826.1370420624,38371989.48000001,11604525.68912208,306966.1599999999,67050.4,1384.0,2785.2947610823257,3195.0,63.0,7429669.843730753,321077.0,13746.0,53389.0,62202.08123531387,68219459.9
64,water,4820425516.468995,3263567.3053892236,292261548.16824967,2916518629.0887446,472388694.0729139,114591115.38773721,106508404.95867768,1305000.0,4676619.458837075,8432000.0,114000.0,1118647700.1745286,21058000.0,2153000.0,16605000.0,10900000.0,9909848795.08
64,area,2798181.6344904415,16740.800538922165,193459.0,1310419.7912467099,700668.8308933065,70418.05924720486,60087.635812672175,1360.0,2815.0,3331.0,85.0,373606.21494012297,18546.0,2232.0,11185.0,1219.648651672821,5564355.62
65,prod,7803203.23819614,28894.480000000018,1963174.3200000003,38371989.480000004,11718537.438347977,306966.16,67050.4,1384.0,2853.0800000000004,3448.2399999999993,70.84000000000015,7670668.560000001,1356307.403836866,16455.0,53529.0,62202.08123531387,69426733.72
65,water,4778116617.113916,3383567.3053892236,267800202.21453294,2756368339.2018623,450545340.720196,114713768.39374524,79512950.74380165,1305000.0,6872741.4965986395,9141071.999999998,156680.0000000003,958178668.3109711,207939061.8634679,2708000.0,16653000.0,10900000.0,9664295009.36
65,area,2760132.8467370057,17151.800538922165,182558.70159169554,1273858.6827083358,709098.0259466514,70527.23242589424,60010.50231404959,1360.0,4484.410408163265,3584.2399999999993,113.23862068965536,373119.7416642461,94511.54421372649,2533.0,11217.0,1219.648651672821,5565480.62
66,prod,7437624.12351325,28894.480000000018,1963174.3200000003,37479944.80030919,11718537.438347975,306966.16000000003,67050.4,1384.0,2853.0800000000036,3448.2400000000052,83.83999999999459,7670668.5600000005,1748318.48,292357.0,53778.0,62202.08123531387,68837285.0
66,water,6810252055.664363,3042567.3053892236,251184479.15362713,2687415878.392973,287331356.6926317,115502897.14876854,67172950.74380165,1305000.0,6853741.496598644,9141072.000000015,156679.99999998917,887687444.5446311,140966220.77898383,55697721.70944494,16734000.0,10900000.0,11351344065.63
66,area,2741882.52287329,16220.800538922165,174934.50794255445,1245579.213401942,728276.200187963,71200.46910675208,52854.50231404959,1360.0,4474.410408163269,3584.2400000000052,113.23862068964809,369981.2568144095,113050.7502381762,28202.854722468088,11271.0,1219.648651672821,5564205.62
67,prod,8016461.61550487,28167.47999999999,1963174.3200000003,36728077.49299993,11718537.438347977,306966.16000000003,67050.4,1384.0,2743.0,3195.0,63.0,7670668.5600000005,1748318.4799999997,218147.0632157632,54067.0,62202.08123531387,68589223.09
67,water,4956461239.657236,3396567.305389221,247458680.3049883,2807942126.654743,747094250.9449542,115589787.90991923,88849528.92561981,1305000.0,4957000.0,8432000.0,114000.0,878865427.1767924,271975981.43579435,81572235.2571945,16827000.0,10900000.0,10241740825.57
67,area,2835192.7463757247,17004.80053892215,173809.11739841386,1204412.2998223593,657609.6205365377,71266.39399633948,54507.53112947657,1360.0,2700.0,3331.0,85.0,369641.7772697089,126759.95409217407,33413.726009723345,11333.0,1219.648651672821,5563646.62
70,prod,8016461.615504869,29779.47999999999,1963174.3200000003,38371989.480000004,11718537.43834798,306966.16000000003,67050.40000000002,1384.0,2743.0,3195.0,63.0,7402633.102934344,1011025.1562433845,32609.0,54067.0,62202.08123531387,69043880.23
70,water,5217106002.139284,4797058.596973863,244323355.5354136,2948537612.966077,830475150.3590806,90283114.75112404,81438355.37190087,1305000.0,4957000.0,8432000.0,114000.0,793189515.9597368,105121148.23074475,7260000.0,16827000.0,10900000.0,10365066313.91
70,area,2877726.0036510397,17624.82569463548,172924.8756738219,1316470.3516408533,615783.6484341013,58803.23236621177,52376.611019283766,1360.0,2700.0,3331.0,85.0,353985.4186894328,74907.0,5000.0,11333.0,1219.648651672821,5565630.62
71,prod,8016461.615504872,28167.47999999999,1963174.3199999998,38371989.480000004,11718537.438347977,306966.16000000003,67050.40000000001,1384.0,2743.0,3195.0,63.0,7353467.047919648,908704.0,40518.0,54067.0,62202.08123531387,68898690.02
71,water,5228305379.55732,5182058.596973863,244323355.53541353,2957733583.803181,816543166.9530716,90283114.75112404,81438355.37190084,1305000.0,4957000.0,8432000.0,114000.0,727843202.0401709,92975000.0,8780000.0,16827000.0,10900000.0,10295942216.61
71,area,2876343.2697506547,17633.82569463548,172924.87567382184,1322887.1560046575,626138.2609265496,58803.232366211756,52376.61101928375,1360.0,2700.0,3331.0,85.0,347087.7357335651,65521.0,5736.0,11333.0,1219.648651672821,5565480.62
72,prod,7819442.167265734,29779.47999999999,1963174.3200000005,38371989.48000001,11216297.977313027,291950.0,57434.0,1384.0,2743.0,3195.0,63.0,6715223.0,1194099.0,93333.0,54067.0,62202.08123531387,67876376.51
72,water,5141844959.952389,9862058.596973862,225542680.14028546,2953427497.1731606,590526441.6785164,81019000.0,58739000.0,1305000.0,4957000.0,8432000.0,114000.0,613677000.0,134141000.0,23669000.0,16827000.0,10900000.0,9874983637.54
72,area,2821101.7913085185,25756.82569463548,161403.58568831548,1332736.6107601877,694275.1537177227,53656.0,42632.0,1360.0,2700.0,3331.0,85.0,311935.0,87693.0,11621.0,11333.0,1219.648651672821,5562839.62
73,prod,8016461.615504871,34514.47999999998,1963174.3200000005,38371989.480000004,10025237.483254135,294317.0,60792.0,1384.0,2743.0,3195.0,63.0,7073932.0,1202363.0,239385.0,54067.0,62202.08123531387,67405820.46
73,water,5459066193.051814,9600113.413756415,225542680.14028546,2813387753.154434,543255255.2194846,84952000.0,65587000.0,1305000.0,4957000.0,8432000.0,114000.0,681938000.0,135346000.0,63391000.0,16827000.0,10900000.0,10124600994.98
73,area,2904419.3335416866,23197.010935531056,161403.58568831548,1284141.3057878264,622876.7312160209,55411.0,45353.0,1360.0,2700.0,3331.0,85.0,330429.0,88305.0,27275.0,11333.0,1219.648651672821,5562839.62
74,prod,7791118.897710546,34514.47999999998,1963174.32,38371989.480000004,10892937.565731985,294857.0,60883.0,1384.0,2743.0,3195.0,63.0,7279705.0,1237889.0,255630.0,54067.0,62202.08123531387,68306352.82
74,water,5317337232.240562,11982341.260273967,225542680.1402854,2820141964.3697877,680834610.9148526,85808000.0,65835000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,140948000.0,69857000.0,16827000.0,10900000.0,10167783828.93
74,area,2828733.731962778,23685.08799999999,161403.58568831545,1291912.2674078827,678221.2941104039,55734.0,45443.0,1360.0,2700.0,3331.0,85.0,336782.0,91137.0,29759.0,11333.0,1219.648651672821,5562839.62
75,prod,7762414.9364699805,34514.47999999998,1963174.32,38371989.480000004,11192403.658530612,294857.0,61359.0,1384.0,2743.0,3195.0,63.0,7279705.0,1278994.0,268872.0,54067.0,62202.08123531387,68631937.96
75,water,5294768676.971528,11982341.260273967,225542680.1402854,2828956242.578253,696304816.6242452,85808000.0,66956000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,146780000.0,73642000.0,16827000.0,10900000.0,10180237757.57
75,area,2815213.731962778,23685.08799999999,161403.58568831545,1296051.1778322814,682852.3836860051,55734.0,45827.0,1360.0,2700.0,3331.0,85.0,336782.0,94049.0,31213.0,11333.0,1219.648651672821,5562839.62
76,prod,7598779.744460315,28167.47999999998,1963174.32,38371989.480000004,11654276.396657383,294857.0,63342.0,1384.0,2743.0,3195.0,63.0,7279705.0,1464557.0,277486.0,54067.0,62202.08123531387,69119988.5
76,water,5146486820.447212,8062341.260273966,225542680.1402854,2852393517.910519,746698623.5293511,85808000.0,72963000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,174552000.0,76700000.0,16827000.0,10900000.0,10138703983.29
76,area,2754630.731962778,17850.08799999999,161403.58568831545,1306848.255016993,725543.3065012936,55734.0,47146.0,1360.0,2700.0,3331.0,85.0,336782.0,107313.0,32351.0,11333.0,1219.648651672821,5565630.62
77,prod,7593889.484285804,28167.47999999998,1963174.32,38371989.480000004,11684744.58390991,294857.0,64243.0,1384.0,2743.0,3195.0,63.0,7279705.0,1475880.0,279882.0,54067.0,62202.08123531387,69160186.43
77,water,5143244639.647221,8062341.260273966,225542680.1402854,2857217523.086614,749215027.7859302,85808000.0,76455000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,176343000.0,77420000.0,16827000.0,10900000.0,10148805211.92
77,area,2752801.731962778,17850.08799999999,161403.58568831545,1308674.149339841,727450.4121784456,55734.0,47879.0,1360.0,2700.0,3331.0,85.0,336782.0,108144.0,32616.0,11333.0,1219.648651672821,5569363.62
80,prod,8046980.372908021,28440.099999999973,1982542.6500000001,38744394.10000001,11843125.434854414,309993.45,67710.74999999997,1123.0,2880.60000000001,3511.5499999999884,72.79999999999372,6024369.127595702,1773714.8499999999,295225.0,5086.0,62202.08123531387,69191371.87
80,water,5212644029.651636,3072591.1177644683,209612726.69020563,3208756342.705299,114120158.40101501,101686177.16721423,76307755.37190081,957000.0,3919183.6734694014,8844139.999999966,138599.99999998743,1086493350.7147033,125172084.29249303,56714396.63674296,1340000.0,10900000.0,10220678536.42
80,area,2809108.907113729,16173.136776447092,153774.73218663753,1428928.988186531,562660.6870578537,92855.28607883485,54269.58615702478,1066.0,2836.509183673479,3426.5499999999884,101.80689655171591,308666.88970282907,100680.56945779204,27493.318371475536,943.0,1219.648651672821,5564205.62
81,prod,7916077.4183404455,28440.099999999973,1982542.6500000001,38744394.1,11843125.434854414,309993.44999999995,67710.75,1316.0,3314.599999999999,3511.5499999999993,72.79999999999927,7768409.449999999,829181.2388291123,6316.0,26065.0,62202.08123531387,69592672.62
81,water,4625053959.594155,2950591.1177644683,210864459.87103298,2923161854.8296394,400990631.72170055,104010562.49452907,76049219.83471075,1135000.0,4816183.673469386,8899939.999999998,138599.99999999854,1087279806.6807117,177069672.18213546,699000.0,7724000.0,10900000.0,9641743482.0
81,area,2720348.247180247,15954.136776447092,156736.61755020684,1364276.3773717321,749259.8142925823,55693.48195649145,54383.920041322315,1264.0,3415.509183673468,3448.5499999999993,101.80689655172318,383893.00333222345,47861.502587902054,1117.0,5232.0,1219.648651672821,5564205.62
82,prod,8091218.100685349,29167.099999999973,1982542.6500000001,38744394.1,11843125.434854414,309993.44999999995,67710.75,1319.0,3314.5999999999954,3511.550000000003,72.80000000000483,7768409.450000002,1773714.85,295225.0,32288.0,62202.08123531387,71008208.92
82,water,4697337546.4659815,3070591.1177644683,192581623.00638157,4775687335.541021,441843323.9518448,108381453.37504473,73176155.37190081,1137000.0,5040183.673469381,9318340.000000007,160600.00000000966,910059516.897071,193347870.8021801,115665509.14127423,9617000.0,10900000.0,11547324049.34
82,area,2750200.220140105,16365.136776447092,143310.8774361734,1263282.465190509,718522.1224609548,64958.93688626506,54853.38615702479,1266.0,3550.5091836734646,3647.550000000003,115.80689655173046,380467.4361231488,110653.36700993965,45291.15290858725,6501.0,1219.648651672821,5564205.62
83,prod,8076297.929710035,29167.099999999973,1982542.6500000004,37894595.23070699,11843125.434854414,309993.44999999995,67710.75,1336.7474747474748,2880.600000000001,3511.550000000001,85.79999999999927,7768409.45,1773714.85,295225.0,42095.0,62202.08123531387,70152893.62
83,water,4660045219.398911,3392591.1177644683,165253220.0006296,4715317420.183988,355733539.6972444,108463647.48239362,68822553.71900828,1167323.2323232323,5040183.673469389,9318340.000000004,160599.99999999854,848438245.8547891,149982510.04096967,91889049.91137406,12593000.0,10900000.0,11206517444.31
83,area,2727842.0,17249.136776447092,123242.6179146293,1312788.4339838768,720512.4475190531,65030.37056907252,53749.236570247944,1288.0,3550.50918367347,3647.550000000001,115.80689655172318,375718.9752453668,110993.64179886453,38761.240711596816,8496.0,1219.648651672821,5564205.62
84,prod,8091218.100685347,28440.099999999973,1982542.6500000004,38744394.1,11843125.434854418,309993.44999999995,67710.75000000001,1384.0,2785.2947610823257,3195.0,63.0,7215471.852556468,321077.0,13746.0,53389.0,62202.08123531387,68740737.81
84,water,4871006918.589745,3291591.1177644683,300272212.12266153,2924685881.2947206,724455586.427174,115606696.32256395,108063774.79338847,1305000.0,4676619.458837075,8432000.0,114000.0,1077886612.285605,21058000.0,2153000.0,16605000.0,10900000.0,10190512892.41
84,area,2825626.6950374926,16885.136776447092,198005.3168575589,1326864.4611204294,661925.5644637278,70956.74534526319,60755.262396694234,1360.0,2815.0,3331.0,85.0,362562.7851717669,18546.0,2232.0,11185.0,1219.648651672821,5564355.62
85,prod,7803203.23819614,28707.876336237317,1982542.6500000004,38744394.10000001,11843125.43485441,309993.44999999995,67710.75,1384.0,2880.6,3195.0,63.0,7768409.450000003,1094116.7623872843,16455.0,53529.0,62202.08123531387,69781912.39
85,water,4778116617.113916,3411591.1177644683,271519429.25406504,2789452603.378463,475454932.2588198,115729349.32857199,72602360.45538716,1305000.0,5158203.225806451,8432000.0,114000.0,976778399.2691853,167341207.3191574,2708000.0,16653000.0,10900000.0,9695676692.72
85,area,2760132.8467370057,17036.520647414836,184669.48600146986,1286553.3748372418,716504.3281780025,71065.91852395257,52224.65346519187,1360.0,2885.616129032258,3331.0,85.0,378158.9796528664,76503.242997202,2533.0,11217.0,1219.648651672821,5565480.62
86,prod,8095256.385504871,28440.100000000017,1982542.6500000001,37277477.96756436,11843125.434854416,309993.45000000007,67710.75000000001,1384.0,2743.0,3195.0,63.0,7768409.450000001,1661091.8575429819,37857.32400316873,53778.0,62202.08123531387,69195270.45
86,water,5001898723.893269,3411591.117764473,254903706.19315925,2780133165.6787295,816328219.2264572,116518478.08359529,90576435.95041326,1305000.0,4957000.0,8432000.0,114000.0,906287175.502845,271452359.895638,5582174.5444943225,16734000.0,10900000.0,10289534030.09
86,area,2863888.2949983478,17296.136776447114,177045.29235232878,1220101.4149622107,638109.8967143903,71739.15520481042,55193.92630853996,1360.0,2700.0,3331.0,85.0,375020.4948030298,121637.35504927475,5482.0,11271.0,1219.648651672821,5565480.62
87,prod,8095256.385504871,28440.100000000002,1982542.6500000004,38744394.10000001,11843125.434854412,309993.44999999995,67710.75,1384.0,2743.0,3195.0,63.0,7768409.450000003,1773714.85,115702.11873244119,54067.0,62202.08123531387,70852943.37
87,water,5013684842.527459,3544591.1177644716,251177907.3445204,2806697172.151091,922225794.3410857,116605368.84474593,90404898.76033056,1305000.0,4957000.0,8432000.0,114000.0,897465158.135007,276862019.3702555,35410884.62439317,16827000.0,10900000.0,10456613637.22
87,area,2864604.9926008745,17560.136776447107,175919.90180818818,1258588.4787949906,580973.229379559,71805.0800943978,55175.157713498615,1360.0,2700.0,3331.0,85.0,374681.01525832934,128636.99343044689,17506.98131264811,11333.0,1219.648651672821,5565480.62
88,prod,8095256.385504872,30052.09999999995,1982542.6500000004,38744394.1,11843125.434854418,309993.4499999999,67710.75,1384.0,2743.0,3195.0,63.0,7768409.450000003,1773714.8499999999,105181.8991144578,54067.0,62202.08123531387,70844035.15
88,water,5161116839.425541,4975057.771664366,250135176.13834715,2999349499.8044147,1116691312.0866866,117900519.40377188,90473196.28099172,1305000.0,4957000.0,8432000.0,114000.0,897217259.9696418,275110674.0452565,27182495.16966357,16827000.0,10900000.0,10982687030.1
88,area,2910726.587177864,18042.947867950454,175998.06679578655,1308587.2477603783,485805.05923446524,72966.13744926987,55218.63980716253,1360.0,2700.0,3331.0,85.0,374687.50166095654,128564.5894876222,14855.189927924674,11333.0,1219.648651672821,5565480.62
90,prod,8095256.38550487,28440.09999999995,1982542.6500000004,38744394.1,11843125.434854414,309993.45,67710.75,1384.0,2743.0,3195.0,63.0,6950911.494435723,884866.0,32609.0,54067.0,62202.08123531387,69063503.45
90,water,5283653807.202915,4775057.771664366,248042582.57494572,2976371394.869471,874014938.7047026,91298695.68595076,82993725.20661156,1305000.0,4957000.0,8432000.0,114000.0,679893661.8986617,90287000.0,7260000.0,16827000.0,10900000.0,10381125863.91
90,area,2907743.04407611,17377.947867950454,175035.66008359622,1326773.9673860322,607002.1092557877,59341.918464270086,53044.23760330578,1360.0,2700.0,3331.0,85.0,330069.0824323278,64064.0,5000.0,11333.0,1219.648651672821,5565480.62
91,prod,8095256.385504873,28440.09999999995,1982542.6500000001,38744394.1,11843125.434854414,309993.45,67710.75,1384.0,2743.0,3195.0,63.0,6646586.1833013175,908704.0,49898.76469206674,54067.0,62202.08123531387,68800305.9
91,water,5294853184.620951,5227057.771664366,248042582.57494566,2985567365.7065754,860082955.2986943,91298695.68595073,82993725.20661159,1305000.0,4957000.0,8432000.0,114000.0,593326380.0487742,92975000.0,15246000.0,16827000.0,10900000.0,10312147946.91
91,area,2906360.3101757253,17787.947867950454,175035.6600835962,1333190.7717498364,617356.721748236,59341.91846427008,53044.237603305795,1360.0,2700.0,3331.0,85.0,310643.0,65521.0,7170.399476460067,11333.0,1219.648651672821,5565480.62
92,prod,7819442.167265734,30052.09999999995,1982542.6500000008,38744394.10000001,11035086.00573472,291950.0,57434.0,1384.0,2743.0,3195.0,63.0,6715223.0,1194099.0,93333.0,54067.0,62202.08123531387,68087210.1
92,water,5141844959.952389,9907057.771664366,227275762.2596889,2981261279.076554,575559926.839833,81019000.0,58739000.0,1305000.0,4957000.0,8432000.0,114000.0,613677000.0,134141000.0,23669000.0,16827000.0,10900000.0,9889628985.9
92,area,2821101.7913085185,25910.947867950454,162288.51075467755,1343040.2265053664,682932.490732867,53656.0,42632.0,1360.0,2700.0,3331.0,85.0,311935.0,87693.0,11621.0,11333.0,1219.648651672821,5562839.62
93,prod,8037218.631670817,34787.100000000006,1982542.6500000001,38641182.131511316,9754195.844633222,294317.0,60792.0,1384.0,2743.0,3195.0,63.0,7073932.0,1202363.0,239385.0,54067.0,62202.08123531387,67444369.44
93,water,5478691197.239688,12073463.561643839,227275762.25968888,2833552020.444691,520869600.0611109,84952000.0,65587000.0,1305000.0,4957000.0,8432000.0,114000.0,681938000.0,135346000.0,63391000.0,16827000.0,10900000.0,10146211043.57
93,area,2912379.638045525,23848.660000000003,162288.51075467753,1291609.8292453224,605911.3291238553,55411.0,45353.0,1360.0,2700.0,3331.0,85.0,330429.0,88305.0,27275.0,11333.0,1219.648651672821,5562839.62
94,prod,7791118.897710546,34787.100000000006,1982542.6500000001,38744394.099999994,10711120.310917899,294857.0,60883.0,1384.0,2743.0,3195.0,63.0,7279705.0,1237889.0,255630.0,54067.0,62202.08123531387,68516581.14
94,water,5317337232.240562,12073463.561643839,227275762.25968888,2848037474.3536143,665818105.0052096,85808000.0,65835000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,140948000.0,69857000.0,16827000.0,10900000.0,10182487037.42
94,area,2828733.731962778,23848.660000000003,162288.51075467753,1302244.3200272054,666840.7444247191,55734.0,45443.0,1360.0,2700.0,3331.0,85.0,336782.0,91137.0,29759.0,11333.0,1219.648651672821,5562839.62
95,prod,7762414.9364699805,34787.100000000006,1982542.6500000001,38744394.1,11010586.403716523,294857.0,61359.0,1384.0,2743.0,3195.0,63.0,7279705.0,1278994.0,268872.0,54067.0,62202.08123531387,68842166.27
95,water,5294768676.971528,12073463.561643839,227275762.25968888,2856851752.5620794,681288310.714602,85808000.0,66956000.0,1305000.0,4957000.0,8432000.0,114000.0,706962000.0,146780000.0,73642000.0,16827000.0,10900000.0,10194940966.07
95,area,2815213.731962778,23848.660000000003,162288.51075467753,1306383.2304516041,671471.8340003204,55734.0,45827.0,1360.0,2700.0,3331.0,85.0,336782.0,94049.0,31213.0,11333.0,1219.648651672821,5562839.62
